date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
31-Jan-14,9.6,0.6,1.7,3.3,977,14.4,0.5,0.8
1-Feb-14,8.3,0.8,-0.8,3.1,966.6,22.1,1,1.6
2-Feb-14,9,3.2,1.6,1.7,982.2,17.1,1,1.3
3-Feb-14,8.6,3.3,2,9.2,982,17.1,0.6,0.9
4-Feb-14,7.3,1.1,-3.9,13.1,969.2,15.9,0.4,0.7
5-Feb-14,8.2,6,2.2,9.4,960.2,20.3,0.6,0.9
6-Feb-14,7,0.7,2.8,0.1,973.7,10.7,0.3,0.5
7-Feb-14,7.9,0.6,-2.5,1.6,969.1,13.2,0.4,0.6
8-Feb-14,9.5,5.2,2.4,2.3,951,19.1,1.4,1.9
9-Feb-14,6.9,-1.7,3.3,1.8,963.8,18,0.4,0.7
10-Feb-14,5.1,-2.5,-5.8,0,980.2,9,0.4,0.6
11-Feb-14,5.6,0.1,-1.9,5.6,978.3,15.8,0.7,1
12-Feb-14,8.9,1,-1.1,6.6,964.6,22.5,1.1,1.7
13-Feb-14,6.2,0.8,-0.7,1.6,976.1,22.5,0.9,1.4
14-Feb-14,8.3,1.5,-0.8,11.7,966,13,0.5,0.8
15-Feb-14,8.2,1.7,-0.4,4.5,971.6,18.5,0.6,0.9
16-Feb-14,7.8,0.8,-2.7,0.1,990.4,9.5,0.6,0.9
17-Feb-14,10.1,5.9,3.6,2.5,988.5,13.4,0.6,0.9
18-Feb-14,9.6,2.8,-1,0.1,994.5,9.6,0.6,0.9
19-Feb-14,12,5.6,1.7,0.3,990.9,9,0.6,1
20-Feb-14,11.7,2.4,4.7,2.7,981,17.3,1.1,1.6
21-Feb-14,8,2.4,0,3.3,984.9,20.9,1.1,1.8
22-Feb-14,10.6,4.4,2.2,0,988.9,17.8,1,1.5
23-Feb-14,11.3,5.6,4.3,2.4,983.8,18.5,1,1.5
24-Feb-14,10.8,4.5,0.9,3.4,981,12.5,1.3,1.7
25-Feb-14,9,4.8,2.5,0.5,980.6,17.5,1.4,2
26-Feb-14,9.9,3.9,1.9,0.7,992.7,18.8,1.7,2.4
27-Feb-14,8.9,2.4,1.1,0.2,989.6,13.9,1,1.6
28-Feb-14,8.9,1.9,-1.6,0,990.5,10.7,1,1.5
1-Mar-14,8.6,1,-2.8,0.4,989.2,8.6,0.7,1
2-Mar-14,8.8,0.4,-0.8,4,976.2,8.2,0.7,1
3-Mar-14,8.4,-1.4,-7,1.3,976.4,9.8,0.9,1.4
4-Mar-14,10.5,2.9,0,0,993.6,10.3,1.2,1.7
5-Mar-14,10.2,3.6,-0.6,0.8,1003.8,11,0.9,1.2
6-Mar-14,14,8.7,6.5,2,1003.2,10.6,1,1.4
7-Mar-14,10.2,1.5,4.9,5.7,1006.8,14.6,0.8,1.5
8-Mar-14,11.8,6.8,-3.8,0,1005.5,19.6,1.7,2.5
9-Mar-14,14.1,4.7,5.8,1.9,1008.3,10.4,1.2,1.7
10-Mar-14,10.5,-1.5,-3.9,0,1019.3,5.6,1,1.5
11-Mar-14,10.5,-1.9,-5.7,0,1024.1,5.2,1,1.6
12-Mar-14,8.4,-3.3,-7.1,0,1022.3,5.5,0.8,1.3
13-Mar-14,7.1,2.7,-4,0,1021.3,4.2,0.5,0.7
14-Mar-14,10.9,3.4,3.4,0,1018.2,14,0.7,1.2
15-Mar-14,14.5,6.7,5.4,0,1018.5,20.6,1.7,2.9
16-Mar-14,11.1,6.2,4.8,0,1016.1,17.7,0.8,1.4
17-Mar-14,10.7,6.5,4.2,0,1009.9,11.5,1.2,1.7
18-Mar-14,12.5,6,2.9,0.9,1004,19.4,1.5,2.5
19-Mar-14,15.4,8,5.5,0,1002.8,20.2,2.4,3.5
20-Mar-14,9.6,3.8,7.6,9.3,990.5,18.4,1.1,1.8
21-Mar-14,10.7,1.6,1.6,2.2,986.5,16.2,1.7,2.6
22-Mar-14,8.3,1.2,0.1,4.1,985.9,17.3,1.2,2
23-Mar-14,9.8,1.7,1,0,997.1,11.7,1.6,2.5
24-Mar-14,8.1,2.4,-4.7,2.9,994.2,18.3,0.8,1.3
25-Mar-14,11.9,1.2,-0.8,1.2,1000.3,9.6,1.4,2.2
26-Mar-14,7.9,0.5,1.7,0.8,1009.1,9.2,0.5,0.9
27-Mar-14,6.9,1.2,-1.7,5.1,1003.2,9.2,0.9,1.3
28-Mar-14,8.3,4.2,0.6,2,1005.9,13.2,0.9,1.6
29-Mar-14,10.4,5.4,4.4,7.4,1001.3,9.8,1,1.6
30-Mar-14,12.2,5.6,4.2,0,999.7,8.2,1.2,1.7
31-Mar-14,13.2,5.2,0.9,1.7,999.5,7.5,1.3,1.9
1-Apr-14,12.7,1.2,-1,0,998.6,7,1.5,2.4
2-Apr-14,10.9,6.5,5.9,9.3,992.2,9,0.7,1
3-Apr-14,13.2,5.2,7.9,1.1,991,6.5,1.3,1.9
4-Apr-14,15.5,5.1,2.6,0.2,995,6.2,1.7,2.3
5-Apr-14,16.4,9.2,7,2.4,993.7,8.2,1.5,2
6-Apr-14,15.6,7.4,10.4,0.8,992.8,13.8,2,3
7-Apr-14,12.9,4,2.1,3.8,995.3,8.4,1.6,2.3
8-Apr-14,12.7,3.4,2.2,0,1005.8,15.8,2.2,3.7
9-Apr-14,13.2,7.3,6.2,0,1013.1,11.9,1.9,2.6
10-Apr-14,14.5,1.7,5.1,1.1,1011.6,10.2,1.8,2.8
11-Apr-14,11.5,0.8,-3.1,0,1011.6,8.5,1.6,2.4
12-Apr-14,13.5,6.3,5.6,0.5,1007.8,14.3,1.9,2.8
13-Apr-14,12.7,5.6,4.4,0,1012.3,16,2.1,3.2
14-Apr-14,13.9,1.8,2.4,0,1016.2,7.3,2.1,3.1
15-Apr-14,15.4,-0.1,-5.3,0,1016.8,8.8,2.3,3.5
16-Apr-14,15.6,1.1,-3.7,0,1012.6,9.7,2.5,3.6
17-Apr-14,11.9,5,7.8,0,1010.5,13.2,1.3,2.1
18-Apr-14,12.1,-1.1,-4.6,0,1012,5.2,2.2,3.2
19-Apr-14,12.9,-0.2,-4.3,0,1008.9,6.5,2.1,3.2
20-Apr-14,12.1,-0.3,-4.9,0.7,1002.2,12.1,1.1,1.6
21-Apr-14,14.7,8.6,8.1,1,997,11.6,2.4,3.7
22-Apr-14,12.1,7.5,5.7,1.7,996.7,8.6,1.2,1.8
23-Apr-14,15.9,4.6,6.6,2.6,1001.5,10.9,2.3,3.4
24-Apr-14,13.5,1.7,-2.7,0.2,1007.1,7.8,2.1,3.2
25-Apr-14,14.5,3.7,-1.5,0,997.8,9.4,2.5,3.9
26-Apr-14,11.2,7.2,5.8,7.9,987.4,15.5,1.5,2.5
27-Apr-14,13.6,7.1,6.5,0,996.6,10.3,2.4,3.8
28-Apr-14,14.1,7.7,5,0.2,1002.5,5.8,1.5,2.1
29-Apr-14,15.9,3.4,-0.4,0,1002.2,6.5,2.6,3.9
30-Apr-14,14.4,2.3,-1.7,0.7,999.4,9.8,1.8,2.8
1-May-14,14.2,8.5,9.3,7.3,1003.5,7,1.3,1.7
2-May-14,11.8,7.7,7.3,0,1014.2,7.5,1.2,1.6
3-May-14,14.1,8.8,7.8,0,1014.8,7.5,1.4,1.9
4-May-14,14.6,8.7,9.1,0.1,1007.3,8.2,1.1,1.5
5-May-14,15.4,8.1,6.5,2.1,995.5,11.9,1.9,2.6
6-May-14,14.7,7,4.9,1.9,990.1,12.4,2.4,3.9
7-May-14,14.3,7.1,5.5,1.7,993.8,18,2.1,3.7
8-May-14,16.5,8.8,8,3.1,994.3,13.1,2.1,3.3
9-May-14,15.4,7.6,6.7,6.3,995.5,16.6,3,4.9
10-May-14,14.4,8.7,8.4,7.8,986.5,15,2,3.3
11-May-14,13.6,8.2,7.5,5.6,992.1,17.9,2.1,3.7
12-May-14,14.4,5.9,5.3,6.7,1000.8,9.1,2.4,3.6
13-May-14,16,5.3,3.9,0.4,1011.5,10.7,2.8,4.3
14-May-14,15.5,5.6,2.3,0.1,1021.7,8.2,1.5,2.2
15-May-14,17.7,9.9,9.1,0,1025.1,5.8,2.2,3
16-May-14,19,10.2,9.6,0,1020.3,9.5,3.6,5
17-May-14,19.8,7.9,4.8,0,1009.3,11.8,4.2,6
18-May-14,14.5,9.1,10.4,7.5,998.5,9,2.1,2.8
19-May-14,15.1,9.2,8.7,3.4,993.3,7.8,1.8,2.6
20-May-14,16,7.6,8.3,8.2,994.8,8,1.6,2.4
21-May-14,16.1,4.3,-0.1,0,997.5,7.3,2.9,4.2
22-May-14,13.5,3.8,0.2,0.5,995,8.8,1.8,2.8
23-May-14,10.9,8.4,8,2.7,997.8,15.7,1.5,2.4
24-May-14,13.4,8.5,8,16.7,999.8,13.4,1.4,2.2
25-May-14,14.4,6.6,9.7,0.5,1003.8,6.2,1.4,2.1
26-May-14,14.4,4.6,3,6.3,1006.8,4.4,1.5,2
27-May-14,16.6,1.7,-1,0,1007.9,5.6,3.3,4.8
28-May-14,17.3,4.9,2.2,0,1007.8,7.6,2.8,4.1
29-May-14,12.8,9.8,9.3,2.6,1010.4,9.1,1.5,2.2
30-May-14,15.6,10.3,8.7,0,1014.5,7.2,3,4.3
31-May-14,20.3,7.4,4,0,1015,6.7,3.5,4.9
1-Jun-14,18.7,11,7.1,0,1010,8.4,2.7,3.8
2-Jun-14,16.1,10.8,11.3,1,1005.2,8,2,2.9
3-Jun-14,15.7,8.9,8.9,3.2,1000.5,8,2.6,3.8
4-Jun-14,15.9,7,7.5,3.3,997.2,10.8,2.3,3.4
5-Jun-14,17.2,4.6,3,0,1000.1,8.4,1.7,2
6-Jun-14,16,3,-1.4,0.4,999.6,10.2,1.7,2.6
7-Jun-14,19.4,12.8,10.9,3.5,999,9,3.1,4.3
8-Jun-14,18.5,11,6.3,1.4,1003.3,11.4,3,4.4
9-Jun-14,17,9.7,7.5,0,1003.8,11.2,2.9,4.6
10-Jun-14,17.2,10.7,10.1,6.9,1003.8,7.2,2.5,3.5
11-Jun-14,18.5,10.7,6.7,0,1012.2,7.9,2.8,3.9
12-Jun-14,21.2,11.3,7.7,0,1017.3,6.5,3.5,4.7
13-Jun-14,21.4,11.3,8.7,0,1016.2,5.5,3.1,4.1
14-Jun-14,18.9,11.9,8.8,0,1018,5.8,2.2,2.9
15-Jun-14,19.1,8.8,6.3,0,1020.2,7.2,3.7,5.3
16-Jun-14,18.8,7.9,5.2,0,1020.7,6.8,3.2,4.7
17-Jun-14,21.4,6.9,3.9,0,1020.4,4.5,4,5.6
18-Jun-14,23.5,9.3,6.8,0,1018.4,5.3,4.3,6
19-Jun-14,18.9,8.2,9.9,0,1016.3,9.4,2.8,4.1
20-Jun-14,19.1,5.5,2.6,0,1014.3,6.5,3,4.2
21-Jun-14,20.6,6,2,0,1012.7,7.1,3.4,4.8
22-Jun-14,19.5,5.4,2.3,0,1013.8,6.9,3.8,5.4
23-Jun-14,21,8,5.2,0,1014.9,5.4,3.3,4.5
24-Jun-14,19.8,7.4,4.1,0,1012.2,4.5,2.8,3.7
25-Jun-14,17.8,13.3,13.4,3.7,1007.5,6.1,1.9,2.5
26-Jun-14,18,12.4,11.9,11.8,1002.8,7.9,2.6,3.6
27-Jun-14,17.2,10.5,9.1,0.5,1001.1,10.1,2.6,3.8
28-Jun-14,16.4,4.5,8.3,0.5,1002.8,7.9,2.7,4.1
29-Jun-14,17.3,4.3,2,0,1005.4,6.9,1.6,2.1
30-Jun-14,18.3,5.1,1.3,0,1007.5,6.8,4,5.7
1-Jul-14,20.2,5.1,2.2,0,1010.2,6.6,3.9,5.6
2-Jul-14,21.5,8,4.6,0,1008.8,11.7,3.1,4.4
3-Jul-14,20.5,13.1,12.4,0.9,1002.5,9.8,1.9,2.2
4-Jul-14,18.1,11.5,13.7,1.4,992.7,11,1.6,2.3
5-Jul-14,18.3,5.9,3.3,0.5,991.5,7.9,2.9,4.1
6-Jul-14,18.1,8.6,5.9,0.8,996.2,9.1,3.4,4.9
7-Jul-14,17.6,7.1,8.2,2,1002.7,7.2,2.6,3.8
8-Jul-14,17.5,6,2.6,2.7,1009.8,7.9,2.6,3.8
9-Jul-14,21,7.4,5.2,0,1013.9,9.4,3.6,5.3
10-Jul-14,19.4,13.7,11.8,11.9,1011.5,6.7,1.8,2.5
11-Jul-14,20.2,13.3,12.2,0,1008.5,6.6,2.7,3.6
12-Jul-14,20,12.9,15.7,0.6,1002.5,7.6,1.8,2.4
13-Jul-14,18.8,11.4,10.1,0,1000.7,9.1,2.8,3.9
14-Jul-14,20.9,10.9,6.6,4.2,1000.7,11.2,2.8,4.1
15-Jul-14,18.9,12.2,11.5,0,1006.8,9,3.3,4.6
16-Jul-14,22.2,12.2,13.4,0,1007,11.7,3.6,5.2
17-Jul-14,21.6,10,8.2,0,1008.6,7.6,3.8,5.5
18-Jul-14,20.8,14,12.1,5.3,1002.4,9.8,1.9,2.7
19-Jul-14,20.5,14.8,15.5,0,998.4,6.7,2.3,3.1
20-Jul-14,20.9,13.9,14,0,1003.2,8,2.7,3.7
21-Jul-14,22.6,10.7,7.4,0,1009.8,5,2.9,3.9
22-Jul-14,22.1,11.6,9.3,0,1013,7.1,3.2,4.6
23-Jul-14,23.6,12,10.1,0,1011.7,6.9,4,5.6
24-Jul-14,23.1,12.8,10.5,0,1009.5,6.5,3.7,5.2
25-Jul-14,24.1,11.7,8.4,0,1009,6.3,4.2,5.7
26-Jul-14,21.3,11.6,8.9,0.6,1008.4,7.4,1.9,2.5
27-Jul-14,21.4,11.6,10.2,0.5,1008.3,12.6,3.5,4.9
28-Jul-14,20,13.5,13.2,0.8,1008.6,8.1,2.4,3.3
29-Jul-14,20.5,12.4,12.4,0.5,1009,9.7,2.5,3.5
30-Jul-14,20.3,12.1,10.7,0.7,1005.7,13.8,2.8,4.3
31-Jul-14,21.4,13,13.4,1.6,1000.8,11.3,3.1,4.2
1-Aug-14,20.2,12.3,11,1.7,995.3,7.2,2.6,3.5
2-Aug-14,15.3,11.9,12.1,84,990,13.2,1,1.6
3-Aug-14,17.5,11.5,11.5,5.4,994.4,16.4,2.1,3.3
4-Aug-14,19.9,9.3,8.5,0,1002.9,8,2.7,3.7
5-Aug-14,21.6,12.1,8.5,17.3,1001.6,8.3,2.3,3.2
6-Aug-14,21.4,12.1,14.1,0,1000.7,10.3,3.3,4.6
7-Aug-14,20.1,9.6,7.8,0,1004.1,7.1,2.8,3.7
8-Aug-14,18.4,10.7,9.4,3,998.6,6.1,1.8,2.4
9-Aug-14,19.5,10.3,7.8,5.7,993.2,9.5,2.9,4.1
10-Aug-14,17.4,10.6,10.4,27.6,988.4,12.4,2.4,3.5
11-Aug-14,18.2,10.2,9.3,0.9,992.8,16.5,3,4.9
12-Aug-14,17.4,10.1,9.5,1.1,992.3,12.5,2.4,3.7
13-Aug-14,20,11.9,11.2,0,996,13.5,3.1,4.5
14-Aug-14,18.3,10.4,9.5,0,1002,9,2.7,3.9
15-Aug-14,17.2,8.4,7.4,0,1009,8.9,2.2,3.2
16-Aug-14,17.2,11.9,10,0,1007.1,15.9,2.3,3.3
17-Aug-14,16.8,10.2,9.7,0.5,1000.7,16.3,2.7,4.2
18-Aug-14,16.8,8.8,9.4,0.3,1002.5,12.1,2.8,4
19-Aug-14,16.8,5.6,6.6,0.2,1006.1,9,2.5,3.6
20-Aug-14,15.8,4.7,1.6,0,1008.2,8.2,2,2.8
21-Aug-14,16.4,8,8.2,3.6,1002.7,11.3,1.9,2.9
22-Aug-14,16.3,6.7,4.9,0,1003.5,8.9,2.4,3.4
23-Aug-14,17.3,3.8,4.2,0,1007.2,8,2.5,3.5
24-Aug-14,16.6,3.3,-0.3,3.1,1003.8,9.5,1.5,2.3
25-Aug-14,15.7,12.5,11.3,11.6,993.8,13.9,0.7,1.2
26-Aug-14,16.8,12.8,13.2,0,997.2,14.9,1.8,2.8
27-Aug-14,16.3,9.8,8.1,1.4,997.8,15.1,1,1.6
28-Aug-14,19.4,12.8,11.2,0.6,993.5,13.2,3,4.3
29-Aug-14,18.1,12.8,11.7,4.8,995.4,15.5,1.8,2.7
30-Aug-14,17.9,10.8,11.5,0,1004.2,13.4,1.9,2.8
31-Aug-14,20,9.4,8.3,0.2,1006.9,9.8,2.3,3.4
1-Sep-14,16.6,12.5,11.4,0,1011,6.1,1.8,2.4
2-Sep-14,16.8,7.5,11.8,0,1013.7,3.8,1.2,1.6
3-Sep-14,19.3,6.4,2.9,0,1011.7,5.7,1.6,2.2
4-Sep-14,22,7.4,4.3,0,1009.3,4.9,2.1,2.9
5-Sep-14,20,8.7,5.9,0.1,1007.8,4.5,1.7,2.2
6-Sep-14,15.5,6.5,5.1,0.7,1007.7,6.9,1.7,2.4
7-Sep-14,16.8,4.8,3.1,0,1009.3,7.2,1.9,2.8
8-Sep-14,16.1,3.7,0.3,0,1011.5,5.7,1.9,2.7
9-Sep-14,18.2,5.7,2.4,0,1012.5,4.4,2.2,3
10-Sep-14,17.9,3.8,1.2,0,1010.8,4.1,1.9,2.6
11-Sep-14,20,6.6,6.8,0.1,1012,4.7,1.9,2.6
12-Sep-14,18.4,6.4,3.8,0,1014.8,5.1,1.7,2.4
13-Sep-14,19,6.9,3.5,0,1016.7,4.9,1.6,2.3
14-Sep-14,16.7,11.5,9.9,0.2,1014,7.1,1.4,2
15-Sep-14,17.5,12.8,12.2,0,1009.2,7.8,1.6,2.1
16-Sep-14,18.5,11.6,12.2,0,1005.3,5.8,1.4,2
17-Sep-14,17.1,11.2,8.4,0.5,1003.2,8.2,1.1,1.7
18-Sep-14,17.6,11.8,9.5,0,1001.5,7.8,1.2,1.7
19-Sep-14,16.1,12.5,10.1,19.2,1003.2,5.8,0.7,0.9
20-Sep-14,17.5,7.8,12.6,0,1010.4,8.3,1.3,1.9
21-Sep-14,17.2,3.9,0.7,0,1015.8,4.1,1.3,1.8
22-Sep-14,18,7.3,4.3,0,1014.7,7.3,1.7,2.5
23-Sep-14,15.4,12,5,4.7,1008.1,11.2,1.4,1.8
24-Sep-14,16.1,7.5,7.1,0.1,1006.2,8.7,1.3,1.9
25-Sep-14,18.3,11.8,3.9,0,1006.5,11.5,1.2,1.7
26-Sep-14,17.2,5.5,12.1,0.2,1011.3,9.5,1.6,2.3
27-Sep-14,19.1,5.4,0.4,0,1013.3,5.7,1.5,2
28-Sep-14,19.1,12,8.4,0,1010.3,4,1.2,1.6
29-Sep-14,18.4,8.7,5.8,0,1008.8,5.6,1.1,1.5
30-Sep-14,19,11.9,6.8,0.7,1006.6,8.5,1.2,1.5
1-Oct-14,15.9,3.9,9.5,0,1014.2,8.8,1.2,1.8
2-Oct-14,17.9,2.1,-2.1,0,1013.3,9.5,1.6,2.1
3-Oct-14,17.2,9.2,11.4,21.9,1002.4,10.2,1,1.3
4-Oct-14,13.7,5.8,4.5,7.4,1003,10.6,1.4,2
5-Oct-14,14.3,7.9,4.5,1.4,995.8,11.8,1.3,1.7
6-Oct-14,12.9,5.1,7.4,8.4,981.8,11.7,0.8,1.4
7-Oct-14,13.1,2.2,-0.4,0,983.9,8.6,1.3,1.8
8-Oct-14,13.2,6.4,3.6,8.7,979,6.3,0.8,1
9-Oct-14,14,5.6,2.7,3.5,982.4,10,1,1.4
10-Oct-14,13.8,2.2,-1.8,0,994.1,5.9,1.1,1.5
11-Oct-14,13.1,1.8,-0.6,0,999.7,5,0.8,1.2
12-Oct-14,14.2,0.7,-2.8,0,1001.7,4.2,0.8,1.2
13-Oct-14,12.9,7.4,2.8,0,1000.3,9.8,1,1.4
14-Oct-14,12.8,8.5,6.1,0,998.4,9.5,1,1.3
15-Oct-14,13,10,9.6,4.7,990.5,14.8,0.5,0.8
16-Oct-14,15.1,5.3,0.9,4,986.5,7.8,0.5,0.8
17-Oct-14,16.9,8.2,3.6,1.6,988.2,11.5,0.8,1.1
18-Oct-14,17.8,14.3,13,0,987.7,17.2,1.9,2.4
19-Oct-14,16.1,10.6,12.2,3.2,996.1,19.6,1.2,1.7
20-Oct-14,14.2,10.2,9.5,2.5,994.2,13.8,1,1.3
21-Oct-14,13.5,6.2,5.7,1.2,999,21,1.2,1.9
22-Oct-14,12.3,6.9,4.6,0.8,1010.4,13.5,1.1,1.4
23-Oct-14,16.1,10.6,8.1,1.1,1003,15,1.2,1.5
24-Oct-14,12.3,8.5,7.2,0.7,1001.2,10.7,0.9,1.2
25-Oct-14,13.8,8.9,6.5,0,1001.2,16,1.4,1.8
26-Oct-14,16,11.2,9.5,0,1000.8,17.1,1.3,1.7
27-Oct-14,17.1,14.9,12.3,0,999,15.7,1.4,1.7
28-Oct-14,16.5,0.4,13.6,17.4,999.4,11.3,0.5,0.7
29-Oct-14,12.6,-0.6,-3.4,0.9,1004.2,8.1,0.3,0.5
30-Oct-14,17.1,11.7,7,0.1,1000.3,8.2,0.7,0.9
31-Oct-14,18.9,12.4,13.1,0.7,996.3,12.8,1.2,1.4
1-Nov-14,14.9,8.8,6.5,2.3,992.2,13.4,0.9,1.2
2-Nov-14,11.6,6.6,5,0.2,985,12.1,0.7,0.9
3-Nov-14,8.9,3.3,1.4,1.3,976,11.2,0.7,0.9
4-Nov-14,11.1,3,1.2,1.4,985.5,11.9,0.6,0.8
5-Nov-14,10.1,3.7,2.9,0,997,6.9,0.5,0.7
6-Nov-14,15,6.7,-1.4,18,983.5,12.8,1.1,1.3
7-Nov-14,10.3,5.4,3.8,2.5,978.6,12.5,0.4,0.6
8-Nov-14,9.2,4.3,-0.4,12.9,982.3,9.8,0.4,0.6
9-Nov-14,10.3,2.5,1.5,0.2,988.7,5.6,0.3,0.4
10-Nov-14,11.4,2.2,-1.4,6.5,984.2,11,0.3,0.4
11-Nov-14,12,5.7,3.4,12.6,977.9,4.7,0.3,0.5
12-Nov-14,11.4,4.9,1.4,6,978.9,10.1,0.4,0.5
13-Nov-14,11.7,6.8,3.8,30.9,980.8,14.5,0.6,0.9
14-Nov-14,12.4,6.7,4.7,12.3,978.8,13.5,0.4,0.6
15-Nov-14,12.2,5.6,1.7,0.5,986.2,5.3,0.4,0.5
16-Nov-14,11.9,4.2,0,0,992.6,6.5,0.3,0.5
17-Nov-14,10.7,4.8,2.3,1.4,996.6,10.1,0.4,0.6
18-Nov-14,11.4,6.6,1,0,1000.5,10,0.5,0.6
19-Nov-14,11.1,9.3,7,10,1006.2,14.6,0.9,1.2
20-Nov-14,10.5,4.7,3.8,0.1,1011.9,4.2,0.1,0.2
21-Nov-14,12.6,8.5,6.2,18.3,1001.6,14.5,0.7,1
22-Nov-14,12.3,3.4,4,3.3,999.7,8.8,0.2,0.3
23-Nov-14,6.8,0.8,-0.9,0,1009.9,8.2,0.2,0.2
24-Nov-14,9.1,1.8,0.1,0,1013.8,6.6,0.3,0.4
25-Nov-14,9.3,4.4,4.1,0.2,1011.3,2.3,0.2,0.3
26-Nov-14,5.8,-0.7,-2.8,0,1002.2,4,0.1,0.2
27-Nov-14,9.5,-2.4,-6.4,0,992.2,6.9,0.3,0.4
28-Nov-14,12,8.2,-0.3,0,993.2,9.2,0.4,0.5
29-Nov-14,10.8,3.1,-0.3,0,1000.1,5.4,0.2,0.3
30-Nov-14,9.8,1.4,2.2,0,1005.5,6,0.3,0.4
1-Dec-14,8.1,5.4,-2.6,0.6,1006.4,9.7,0.2,0.3
2-Dec-14,6.5,0.1,-0.6,0,1015,9.2,0.1,0.1
3-Dec-14,5.5,-0.1,-2.2,0,1016.3,7.1,0.2,0.3
4-Dec-14,6.1,1.7,-3,0.1,1009,4.8,0.3,0.4
5-Dec-14,5.3,1,-0.9,0.3,1013.1,11.2,0.2,0.2
6-Dec-14,9.9,1.8,0.5,0,1012,12.8,0.3,0.4
7-Dec-14,9.8,2.1,1.4,1.7,1005.3,18.4,0,0
8-Dec-14,4.8,0.8,-0.2,0,1011.8,13.6,0.3,0.3
9-Dec-14,12.1,3,0.4,2.2,1006.5,19.9,0.7,1
10-Dec-14,6.8,2.8,1.6,2.2,998.8,20.8,0.9,1.1
11-Dec-14,5.2,2.9,1.4,11.1,988.8,16.3,0.4,0.6
12-Dec-14,4.5,-0.1,-0.9,1.1,988.8,12.4,0,0
13-Dec-14,5.7,-1,-2.5,0,999.6,12.2,0.3,0.4
14-Dec-14,8.5,4.7,-1.4,0.3,994.2,15.8,0.7,0.9
15-Dec-14,6.9,2.8,2.4,0,1000.2,10.6,0.4,0.5
16-Dec-14,10.6,2.1,1.1,11.1,998.4,12.3,0.3,0.5
17-Dec-14,11.4,10.2,2.9,0.9,993.1,17.4,0.4,0.6
18-Dec-14,12.5,6.6,10.1,2.8,992.9,20.2,0.4,0.6
19-Dec-14,7.4,4.3,3.2,0,1003.2,21.3,0.6,0.7
20-Dec-14,7.9,4.6,3.6,0.1,1014.4,16.1,0.4,0.4
21-Dec-14,13.2,7,3.9,0,1008.6,20.5,1,1.3
22-Dec-14,13.1,10.7,9.2,1.1,1000.3,23.1,0.9,1.2
23-Dec-14,12.2,5.4,8.8,2.5,998,17.2,0.4,0.5
24-Dec-14,6.6,2.9,1.8,0,1007.6,16,0.4,0.4
25-Dec-14,5.1,1.3,0.1,0,1018.6,11.8,0.3,0.3
26-Dec-14,5.8,0.8,0.4,14.7,1010.8,10.6,0.3,0.5
27-Dec-14,3.9,-0.1,-0.9,0,1007.5,11.7,0.2,0.2
28-Dec-14,3.8,-3.2,-4.5,0,1021.1,6.4,0.1,0.1
29-Dec-14,6.4,-3.9,-9.7,0,1029.6,6.8,0.2,0.2
30-Dec-14,8.8,2.3,-7.9,0,1023,9.5,0.6,0.7
31-Dec-14,11.4,8.1,-2.8,3.1,1013.7,14.2,1,1.2
1-Jan-15,13.9,6.8,7.4,2.9,1003.5,21.8,0.7,1
2-Jan-15,7.2,3.5,2.5,0,1013.3,16.8,0.8,0.9
3-Jan-15,6.5,-1.6,2.3,7.6,1013.5,6.5,0.2,0.2
4-Jan-15,6.9,-2.1,-6.3,0,1019.7,4,0.2,0.3
5-Jan-15,11.1,1.2,-3.9,0,1009.9,8,0.4,0.5
6-Jan-15,9.8,2.9,1.8,0.6,1005.2,13.1,0.3,0.4
7-Jan-15,12,6.6,2.4,3.6,1000.9,21.8,0.8,1.2
8-Jan-15,10.1,4.1,3,2,1004.7,18,0.7,0.8
9-Jan-15,14.4,7.4,3.4,2.7,999.5,25.5,1.1,1.5
10-Jan-15,13.2,1.8,2.3,4.2,998.4,23.5,0.7,0.9
11-Jan-15,7.6,1.7,0.6,0.1,1002.9,19.5,0.7,1.1
12-Jan-15,9.7,4.6,3.8,2.8,991.1,21,0.8,1.1
13-Jan-15,5.4,-0.2,-0.2,0,986.5,17.5,0.6,0.7
14-Jan-15,10.8,-0.5,-1.5,3.1,974.8,20.7,0.8,1.1
15-Jan-15,6.4,1.1,0.2,2.5,972.9,25.6,0.6,0.8
16-Jan-15,3.4,0.2,-0.4,1.8,991,14.5,0.3,0.4
17-Jan-15,4,-0.8,-0.4,0,999.2,13,0.3,0.3
18-Jan-15,5.1,-2.3,-2.3,0,1006.1,11.3,0.5,0.6
19-Jan-15,2.7,-6,-9.3,0,1004.3,6.4,0.2,0.3
20-Jan-15,4.9,1.3,-4.3,1.8,994.1,7.5,0.5,0.7
21-Jan-15,4.5,-0.4,-0.5,0,998,6.8,0.2,0.2
22-Jan-15,7.4,-1.1,-3.6,0,1008.5,3.9,0.2,0.3
23-Jan-15,10.5,2,-5.1,1.4,1007,13.7,0.5,0.8
24-Jan-15,6.8,0.5,-0.7,0,1015.3,11.5,0.6,0.8
25-Jan-15,11.3,4.8,0.4,2,1014.5,13.7,0.9,1.1
